sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,477,5,126,0,81,0,687,0,124,0,88,0,0,0,0,0,1879,539,562,2689,599,555
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,463,5,126,0,80,0,706,0,150,0,76,0,0,0,0,0,1893,539,563,2670,573,567
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,509,5,145,0,83,0,693,0,146,0,75,0,0,0,0,0,1847,520,560,2683,577,568
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,489,5,135,0,91,0,643,0,135,0,95,0,1,0,0,0,1867,530,552,2733,588,548
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,514,5,127,0,87,0,666,0,145,0,84,0,2,0,0,0,1842,538,556,2710,578,559
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,483,5,151,0,87,0,683,0,126,0,87,0,1,0,0,0,1873,514,556,2693,597,556
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,478,5,141,0,65,0,692,0,137,0,81,0,1,0,0,0,1878,524,578,2684,586,562
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,479,5,136,0,85,0,667,0,127,0,81,0,0,0,0,0,1877,529,558,2709,596,562
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,488,5,125,0,77,0,675,0,157,0,80,0,0,0,0,0,1868,540,566,2701,566,563
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,466,5,121,0,82,0,684,0,155,0,82,0,0,0,0,0,1890,544,561,2692,568,561
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,457,5,115,0,74,0,685,0,131,0,81,0,0,0,0,0,1899,550,569,2691,592,562
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,456,5,139,0,81,0,647,0,141,0,81,0,1,0,0,0,1900,526,562,2729,582,562
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,462,5,129,0,83,0,668,0,144,0,72,0,0,0,0,0,1894,536,560,2708,579,571
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,464,5,137,0,73,0,696,0,146,0,59,0,1,0,0,0,1892,528,570,2680,577,584
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,466,5,135,0,84,0,703,0,155,0,67,0,0,0,0,0,1890,530,559,2673,568,576
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,483,5,138,0,84,0,679,0,178,0,111,0,0,0,0,0,1873,527,559,2697,545,532
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,485,5,133,0,92,0,639,0,164,0,70,0,1,0,0,0,1871,532,551,2737,559,573
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,463,5,140,0,79,0,651,0,129,0,94,0,0,0,0,0,1893,525,564,2725,594,549
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,479,5,140,0,77,0,671,0,133,0,75,0,0,0,0,0,1877,525,566,2705,590,568
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,495,5,135,0,82,0,689,0,134,0,81,0,0,0,0,0,1861,530,561,2687,589,562
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,490,5,123,0,88,0,640,0,153,0,84,0,0,0,0,0,1866,542,555,2736,570,559
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,447,5,133,0,74,0,666,0,140,0,87,0,1,0,0,0,1909,532,569,2710,583,556
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,478,5,123,0,92,0,750,0,143,0,96,0,1,0,0,0,1878,542,551,2626,580,547
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,467,5,129,0,79,0,716,0,137,0,79,0,0,0,0,0,1889,536,564,2660,586,564
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,517,5,141,0,63,0,734,0,152,0,89,0,0,0,0,0,1839,524,580,2642,571,554
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,482,5,139,0,83,0,701,0,142,0,83,0,0,0,0,0,1874,526,560,2675,581,560
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,442,5,145,0,85,0,672,0,133,0,105,0,2,0,0,0,1914,520,558,2704,590,538
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,477,5,131,0,79,0,683,0,140,0,81,0,0,0,0,0,1879,534,564,2693,583,562
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,483,5,149,0,70,0,626,0,146,0,86,0,0,0,0,0,1873,516,573,2750,577,557
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,477,5,142,0,75,0,683,0,131,0,87,0,0,0,0,0,1879,523,568,2693,592,556
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,483,5,108,0,96,0,676,0,131,0,84,0,0,0,0,0,1873,557,547,2700,592,559
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,476,5,122,0,79,0,661,0,130,0,93,0,0,0,0,0,1880,543,564,2715,593,550
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,456,5,140,0,94,0,654,0,142,0,83,0,1,0,0,0,1900,525,549,2722,581,560
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,484,5,140,0,89,0,652,0,140,0,83,0,0,0,0,0,1872,525,554,2724,583,560
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,434,5,135,0,76,0,671,0,143,0,86,0,1,0,0,0,1922,530,567,2705,580,557
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,496,5,152,0,82,0,647,0,173,0,98,0,0,0,0,0,1860,513,561,2729,550,545
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,502,5,127,0,79,0,652,0,137,0,84,0,0,0,0,0,1854,538,564,2724,586,559
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,456,5,129,0,86,0,683,0,147,0,74,0,1,0,0,0,1900,536,557,2693,576,569
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,470,5,139,0,96,0,641,0,138,0,84,0,0,0,0,0,1886,526,547,2735,585,559
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,471,5,137,0,86,0,693,0,142,0,89,0,0,0,0,0,1885,528,557,2683,581,554
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,492,5,136,0,90,0,710,0,141,0,93,0,1,0,0,0,1864,529,553,2666,582,550
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,450,5,129,0,92,0,688,0,141,0,87,0,0,0,0,0,1906,536,551,2688,582,556
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,456,5,139,0,85,0,674,0,154,0,86,0,2,0,0,0,1900,526,558,2702,569,557
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,476,5,132,0,92,0,682,0,150,0,67,0,0,0,0,0,1880,533,551,2694,573,576
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,463,5,138,0,90,0,695,0,140,0,74,0,1,0,0,0,1893,527,553,2681,583,569
Hardangervidda,2356,665,643,3376,723,643,2,0,0,0,0,0,2,random_dist,random_sampling,471,5,134,0,81,0,679,0,147,0,82,0,0,0,0,0,1885,531,562,2697,576,561
