sampling_region,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,CWD_distribution,sampling,AdultMaleHarvest,AdultMaleTested,YearlingMaleHarvest,YearlingMaleTested,FawnMaleHarvest,FawnMaleTested,AdultFemaleHarvest,AdultFemaleTested,YearlingFemaleHarvest,YearlingFemaleTested,FawnFemaleHarvest,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,PHAdultMale,PHYearlingMale,PHFawnMale,PHAdultFemale,PHYearlingFemale,PHFawnFemale
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,110,1,37,0,28,0,171,0,38,0,28,0,2,0,0,0,430,107,173,582,103,175
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,118,1,26,0,25,0,160,0,33,0,17,0,5,0,0,0,422,118,176,593,108,186
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,95,1,24,0,32,0,168,0,32,0,33,0,1,0,0,0,445,120,169,585,109,170
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,114,1,31,0,17,0,174,0,36,0,25,0,4,0,0,0,426,113,184,579,105,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,107,1,28,0,25,0,143,0,28,0,30,0,0,0,0,0,433,116,176,610,113,173
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,112,1,11,0,23,0,146,0,21,0,23,0,1,0,0,0,428,133,178,607,120,180
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,127,1,35,0,21,0,162,0,24,0,27,0,4,0,0,0,413,109,180,591,117,176
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,86,1,30,0,26,0,162,0,28,0,25,0,3,0,0,0,454,114,175,591,113,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,107,1,28,0,25,0,155,0,28,0,31,0,4,0,0,0,433,116,176,598,113,172
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,99,1,27,0,18,0,161,0,36,0,20,0,3,0,0,0,441,117,183,592,105,183
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,119,1,33,0,28,0,155,0,26,0,30,0,3,0,0,0,421,111,173,598,115,173
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,112,1,29,0,25,0,152,0,35,0,22,0,5,0,0,0,428,115,176,601,106,181
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,108,1,33,0,21,0,143,0,27,0,25,0,2,0,0,0,432,111,180,610,114,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,111,1,25,0,31,0,128,0,20,0,32,0,4,0,0,0,429,119,170,625,121,171
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,107,1,22,0,25,0,137,0,31,0,38,0,3,1,1,1,433,122,176,616,110,165
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,112,1,28,0,29,0,141,0,25,0,24,0,2,0,0,0,428,116,172,612,116,179
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,106,1,26,0,27,0,129,0,20,0,22,0,2,0,0,0,434,118,174,624,121,181
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,106,1,29,0,24,0,141,0,32,0,26,0,3,0,0,0,434,115,177,612,109,177
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,100,1,23,0,36,0,153,0,20,0,27,0,3,0,0,0,440,121,165,600,121,176
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,109,1,28,0,32,0,138,0,26,0,25,0,3,0,0,0,431,116,169,615,115,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,112,1,31,0,29,0,141,0,29,0,26,0,4,0,0,0,428,113,172,612,112,177
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,107,1,25,0,26,0,152,0,21,0,35,0,5,0,0,0,433,119,175,601,120,168
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,107,1,22,0,26,0,148,0,25,0,25,0,3,0,0,0,433,122,175,605,116,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,117,1,33,0,32,0,146,0,27,0,27,0,3,0,0,0,423,111,169,607,114,176
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,93,1,25,0,27,0,156,0,26,0,21,0,4,0,0,0,447,119,174,597,115,182
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,122,1,23,0,25,0,128,0,28,0,31,0,1,0,0,0,418,121,176,625,113,172
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,108,1,34,0,21,0,148,0,33,0,25,0,1,0,0,0,432,110,180,605,108,178
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,115,1,27,0,23,0,153,0,27,0,30,0,0,0,0,0,425,117,178,600,114,173
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,107,1,27,0,20,0,149,0,35,0,23,0,4,0,0,0,433,117,181,604,106,180
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,124,1,22,0,34,0,146,0,35,0,32,0,3,0,0,0,416,122,167,607,106,171
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,125,1,27,0,32,0,150,0,31,0,31,0,4,0,0,0,415,117,169,603,110,172
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,105,1,22,0,22,0,153,0,21,0,29,0,4,1,1,1,435,122,179,600,120,174
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,102,1,35,0,30,0,128,0,29,0,29,0,1,0,0,0,438,109,171,625,112,174
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,108,1,27,0,32,0,161,0,37,0,30,0,2,0,0,0,432,117,169,592,104,173
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,120,1,30,0,38,0,142,0,32,0,15,0,2,0,0,0,420,114,163,611,109,188
Nordfjella Zone 1,540,144,201,753,141,203,9,1,0,4,0,0,14,random_dist,random_sampling,102,1,20,0,27,0,166,0,20,0,24,0,2,0,0,0,438,124,174,587,121,179
